SKU,HGT1,WID1,DPTH1,product_volume,pick_count,total_quantity_picked,movement_frequency,movement_category,cluster,storage_priority_score,storage_priority,main_storage_location,location_pick_count,recommended_zone,relocation_recommended,space_percentage
AE-51676,1,1,1,1,27,249,27,Low Movement,0,0.107754716981132,Low Priority,N418C2,27,ZONE_C,False,1.0768335837689304e-05
AE-51683,1,1,1,1,30,278,30,Low Movement,0,0.1155471698113207,Low Priority,N419C5,30,ZONE_C,False,1.0768335837689304e-05
AE-51713,1,1,1,1,16,135,16,Low Movement,0,0.0816037735849056,Low Priority,N415C5,16,ZONE_C,False,1.0768335837689304e-05
AE-51829,1,1,1,1,13,167,13,Low Movement,0,0.0743396226415094,Low Priority,N415C4,13,ZONE_C,False,1.0768335837689304e-05
AE-54848,1,1,1,1,6,22,6,Low Movement,0,0.0518867924528301,Low Priority,N42FD3,6,ZONE_C,False,1.0768335837689304e-05
AE-61331,1,1,1,1,5,120,5,Low Movement,0,0.048188679245283,Low Priority,N418A4,5,ZONE_C,False,1.0768335837689304e-05
AE-82476,19,8,2,304,47,2264,47,Low Movement,0,0.1974339622641509,Low Priority,N418C5,47,ZONE_C,False,0.0032735740946575487
AE-82490,18,9,3,486,82,2496,82,Low Movement,0,0.2724905660377358,Low Priority,N413C5,46,ZONE_C,False,0.005233411217117002
AE-83596,12,4,3,144,63,1609,63,Low Movement,0,0.1982830188679245,Low Priority,N419C2,63,ZONE_C,False,0.00155064036062726
AE-08480,23,5,5,575,19,107,19,Low Movement,0,0.1758867924528301,Low Priority,N42422,19,ZONE_C,False,0.00619179310667135
AM-6287,10,23,28,6440,256,2214,256,Medium Movement,0,0.5975471698113207,Medium Priority,544422,256,ZONE_B,True,0.06934808279471912
AM-814422,23,42,12,11592,738,4404,738,High Movement,0,0.7846603773584906,Medium Priority,543423,738,ZONE_B,True,0.12482654903049441
AM-8161,7,47,25,8225,2483,36446,2483,High Movement,1,0.942754716981132,High Priority,544622,2483,ZONE_A,True,0.08856956226499453
AM-81612,23,11,26,6578,781,6873,781,High Movement,0,0.7886792452830188,Medium Priority,544623,780,ZONE_B,True,0.07083411314032025
AM-816132,1,1,1,1,595,7084,595,Medium Movement,0,0.4796792452830188,Medium Priority,544423,595,ZONE_B,True,1.0768335837689304e-05
AM-8171,7,19,24,3192,1910,25864,1910,High Movement,1,0.8909056603773584,High Priority,544823,1910,ZONE_A,True,0.034372527993904264
AM-81712,29,12,25,8700,572,5167,572,Medium Movement,0,0.7383018867924528,Medium Priority,544822,572,ZONE_B,True,0.09368452178789695
AM-817132,1,1,1,1,452,5141,452,Medium Movement,0,0.4286981132075471,Medium Priority,543622,451,ZONE_B,True,1.0768335837689304e-05
AM-8176,20,8,19,3040,3093,46230,3093,High Movement,1,0.9264905660377358,High Priority,543222,3093,ZONE_A,True,0.03273574094657549
AM-81762,22,26,14,8008,948,8142,948,High Movement,0,0.8245471698113207,High Priority,543223,948,ZONE_A,True,0.08623283338821595
AM-817632,12,22,4,1056,1883,29664,1883,High Movement,1,0.8055849056603773,High Priority,542822,1882,ZONE_A,True,0.011371362644599906
AM-82532,20,45,12,10800,840,5422,840,High Movement,0,0.8072830188679245,High Priority,543022,840,ZONE_A,True,0.11629802704704449
AM-82542,23,45,11,11385,954,5694,954,High Movement,0,0.8301320754716981,High Priority,545223,954,ZONE_A,True,0.12259750351209273
AM-825427,1,1,1,1,1916,20246,1916,High Movement,1,0.6526981132075471,Medium Priority,542622,1915,ZONE_B,True,1.0768335837689304e-05
AM-82552,25,45,11,12375,975,5821,975,High Movement,0,0.8339622641509433,High Priority,545222,975,ZONE_A,True,0.13325815599140514
AM-825526,1,1,1,1,1959,20723,1959,High Movement,1,0.6558679245283019,Medium Priority,542623,1957,ZONE_B,True,1.0768335837689304e-05
AM-82562,21,44,11,10164,628,3759,628,High Movement,0,0.7565849056603773,Medium Priority,543422,628,ZONE_B,True,0.1094493654542741
AM-8421,22,22,10,4840,1856,16612,1856,High Movement,1,0.9005471698113208,High Priority,543023,1856,ZONE_A,True,0.05211874545441624
AM-842126,1,1,1,1,2434,29896,2434,High Movement,1,0.6762075471698112,Medium Priority,544223,2429,ZONE_B,True,1.0768335837689304e-05
AM-8438,25,21,10,5250,1733,16182,1733,High Movement,1,0.8970943396226414,High Priority,544022,1733,ZONE_A,True,0.05653376314786885
AM-8445,23,21,10,4830,1864,17393,1864,High Movement,1,0.9010566037735848,High Priority,545622,1864,ZONE_A,True,0.05201106209603934
AM-8452,24,21,12,6048,1238,11379,1238,High Movement,1,0.8583584905660376,High Priority,542023,1238,ZONE_A,True,0.06512689514634491
AM-8469,22,22,11,5324,1326,12881,1326,High Movement,1,0.8641320754716981,High Priority,542022,1326,ZONE_A,True,0.057330619999857856
AM-0071,12,45,26,14040,186,1228,186,Medium Movement,0,0.5630566037735849,Medium Priority,543822,186,ZONE_B,True,0.15118743516115785
AS-23674,21,6,12,1512,571,16095,571,Medium Movement,0,0.6725471698113207,Medium Priority,182622,571,ZONE_B,True,0.016281723786586228
AS-27283,17,14,13,3094,657,9191,657,High Movement,0,0.7325283018867925,Medium Priority,183722,657,ZONE_B,True,0.033317231081810714
AS-27290,17,14,13,3094,599,6042,599,Medium Movement,0,0.7162830188679246,Medium Priority,183923,599,ZONE_B,True,0.033317231081810714
AS-27207,12,11,11,1452,824,11755,824,High Movement,0,0.7343018867924528,Medium Priority,183922,824,ZONE_B,True,0.01563562363632487
AS-27313,12,11,11,1452,1113,11439,1113,High Movement,1,0.781320754716981,Medium Priority,183023,1110,ZONE_B,True,0.01563562363632487
AS-27320,19,6,14,1596,952,30106,952,High Movement,0,0.765943396226415,Medium Priority,182222,951,ZONE_B,True,0.017186263996952132
AS-32249,20,6,13,1560,198,9769,198,Medium Movement,0,0.5040188679245283,Medium Priority,184422,197,ZONE_B,True,0.016798603906795315
AS-32287,20,6,12,1440,105,8715,105,Low Movement,0,0.4148679245283019,Medium Priority,181723,104,ZONE_B,True,0.0155064036062726
AS-32423,26,15,7,2730,146,2133,146,Low Movement,0,0.4873396226415094,Medium Priority,184423,146,ZONE_B,True,0.029397556836891804
AS-32447,27,7,15,2835,88,2519,88,Low Movement,0,0.435188679245283,Medium Priority,182122,85,ZONE_B,True,0.030528232099849176
AS-80190,17,14,13,3094,2226,24920,2226,High Movement,1,0.9027735849056604,High Priority,181822,2225,ZONE_A,True,0.033317231081810714
AS-80101,22,16,16,5632,1692,22929,1692,High Movement,1,0.8977924528301886,High Priority,181823,1636,ZONE_A,True,0.060647267437866165
AS-80211,12,11,11,1452,2221,32458,2221,High Movement,1,0.8643962264150943,High Priority,181423,2221,ZONE_A,True,0.01563562363632487
AS-01012,29,15,7,3045,1499,31851,1499,High Movement,1,0.8604150943396226,High Priority,181022,1499,ZONE_A,True,0.03278958262576393
AS-01013,12,11,11,1452,3856,90469,3856,High Movement,3,0.9028301886792452,High Priority,181622,3856,ZONE_A,True,0.01563562363632487
AS-01014,17,14,13,3094,3492,46404,3492,High Movement,3,0.9352641509433962,High Priority,181623,3490,ZONE_A,True,0.033317231081810714
AS-01015,22,16,16,5632,2573,31084,2573,High Movement,1,0.9382075471698113,High Priority,181023,2536,ZONE_A,True,0.060647267437866165
AS-01067,12,10,11,1320,828,9227,828,High Movement,0,0.725566037735849,Medium Priority,182223,828,ZONE_B,True,0.014214203305749882
AS-01068,17,14,13,3094,541,3754,541,Medium Movement,0,0.6988490566037735,Medium Priority,182224,541,ZONE_B,True,0.033317231081810714
AS-01069,12,11,11,1452,1020,10120,1020,High Movement,0,0.7700943396226415,Medium Priority,182422,1019,ZONE_B,True,0.01563562363632487
AS-01060,17,13,13,2873,977,8304,977,High Movement,0,0.7981132075471697,Medium Priority,182423,977,ZONE_B,True,0.03093742886168137
AS-02211,18,13,13,3042,355,5045,355,Medium Movement,0,0.6203207547169811,Medium Priority,182623,355,ZONE_B,True,0.03275727761825087
C2-16524,1,1,1,1,349,5318,349,Medium Movement,0,0.3822075471698113,Low Priority,413122,349,ZONE_C,False,1.0768335837689304e-05
C2-16527,1,1,1,1,301,5089,301,Medium Movement,0,0.3616037735849057,Low Priority,413323,301,ZONE_C,False,1.0768335837689304e-05
C2-16529,1,1,1,1,100,1632,100,Low Movement,0,0.2144716981132075,Low Priority,422922,100,ZONE_C,False,1.0768335837689304e-05
C2-17938,1,1,1,1,272,3918,272,Medium Movement,0,0.3477358490566037,Low Priority,422923,270,ZONE_C,False,1.0768335837689304e-05
C2-17947,1,1,1,1,205,3054,205,Medium Movement,0,0.3075849056603774,Low Priority,423323,203,ZONE_C,False,1.0768335837689304e-05
C2-17948,1,1,1,1,99,1424,99,Low Movement,0,0.2126226415094339,Low Priority,412523,99,ZONE_C,False,1.0768335837689304e-05
C2-19085,1,1,1,1,157,2539,157,Medium Movement,0,0.2669056603773584,Low Priority,411922,157,ZONE_C,False,1.0768335837689304e-05
C2-19086,22,10,6,1320,111,1605,111,Low Movement,0,0.4126792452830188,Medium Priority,412723,111,ZONE_B,True,0.014214203305749882
C2-19087,1,1,1,1,177,2628,177,Medium Movement,0,0.2847358490566037,Low Priority,412923,177,ZONE_C,False,1.0768335837689304e-05
C2-19088,1,1,1,1,121,1874,121,Low Movement,0,0.2354716981132075,Low Priority,423122,120,ZONE_C,False,1.0768335837689304e-05
C2-21039,1,1,1,1,77,1196,77,Low Movement,0,0.1901698113207547,Low Priority,412722,77,ZONE_C,False,1.0768335837689304e-05
C2-21046,1,1,1,1,9,144,9,Low Movement,0,0.062188679245283,Low Priority,412322,8,ZONE_C,False,1.0768335837689304e-05
C2-21053,1,1,1,1,112,1756,112,Low Movement,0,0.2262264150943396,Low Priority,413123,112,ZONE_C,False,1.0768335837689304e-05
C7-15347,21,7,7,1029,147,3131,147,Low Movement,0,0.4124150943396226,Medium Priority,155123,147,ZONE_B,True,0.011080617576982294
C7-15348,25,5,12,1500,140,2363,140,Low Movement,0,0.4509999999999999,Medium Priority,154923,118,ZONE_B,True,0.01615250375653396
C7-15395,17,6,6,612,328,5594,328,Medium Movement,0,0.4680566037735849,Medium Priority,154522,300,ZONE_B,True,0.006590221532665854
C7-15396,21,7,7,1029,116,1661,116,Low Movement,0,0.3850754716981132,Low Priority,154524,107,ZONE_C,False,0.011080617576982294
C7-15397,22,7,7,1078,84,1440,84,Low Movement,0,0.3564528301886792,Low Priority,154723,50,ZONE_C,False,0.011608266033029072
C7-15398,25,8,8,1600,5,90,5,Low Movement,0,0.2525849056603773,Low Priority,154723,5,ZONE_C,False,0.017229337340302887
C7-15624,26,9,9,2106,50,820,50,Low Movement,0,0.3729056603773585,Low Priority,154922,50,ZONE_C,False,0.022678115274173676
C7-15625,26,9,9,2106,72,776,72,Low Movement,0,0.4038113207547169,Medium Priority,155122,71,ZONE_B,True,0.022678115274173676
C7-15626,17,6,6,612,116,2055,116,Low Movement,0,0.3258113207547169,Low Priority,154722,102,ZONE_C,False,0.006590221532665854
C704831237,28,12,11,3696,27,654,27,Low Movement,0,0.3509811320754716,Low Priority,154523,27,ZONE_C,False,0.03979976925609967
C8-1151,9,6,6,324,866,41400,866,High Movement,0,0.5950377358490566,Medium Priority,155322,868,ZONE_B,True,0.003488940811411335
C8-1152,9,6,6,324,712,29847,712,High Movement,0,0.5604339622641509,Medium Priority,155323,712,ZONE_B,True,0.003488940811411335
C8-1154,11,8,8,704,291,8106,291,Medium Movement,0,0.462509433962264,Medium Priority,165322,262,ZONE_B,True,0.007580908429733271
C8-1249,1,1,1,1,62,1140,62,Low Movement,0,0.1685094339622641,Low Priority,161632,49,ZONE_C,False,1.0768335837689304e-05
C8-1256,1,1,1,1,65,1122,65,Low Movement,0,0.1726037735849056,Low Priority,161633,60,ZONE_C,False,1.0768335837689304e-05
C8-18186,16,10,4,640,97,1344,97,Low Movement,0,0.3099999999999999,Low Priority,1528D2,97,ZONE_C,False,0.0068917349361211555
C8-18187,16,10,5,800,172,2823,172,Medium Movement,0,0.4033018867924528,Medium Priority,1528D3,172,ZONE_B,True,0.008614668670151444
C8-18189,16,10,4,640,51,762,51,Low Movement,0,0.2546603773584905,Low Priority,1528D4,51,ZONE_C,False,0.0068917349361211555
C8-1907,4,9,9,324,2652,215394,2652,High Movement,1,0.7329245283018867,Medium Priority,165523,2506,ZONE_B,True,0.003488940811411335
C8-1908,4,9,9,324,2836,268796,2836,High Movement,1,0.7371509433962263,Medium Priority,165522,2715,ZONE_B,True,0.003488940811411335
C8-4193,1,1,1,1,133,6190,133,Low Movement,0,0.2451132075471698,Low Priority,164022,132,ZONE_C,False,1.0768335837689304e-05
C8-4459,1,1,1,1,2487,134764,2487,High Movement,1,0.6788490566037736,Medium Priority,154322,2318,ZONE_B,True,1.0768335837689304e-05
C8-5926,1,1,1,1,1241,57874,1241,High Movement,1,0.6003962264150944,Medium Priority,164823,1175,ZONE_B,True,1.0768335837689304e-05
C8-6912,1,1,1,1,20,73,20,Low Movement,0,0.0907169811320754,Low Priority,161832,13,ZONE_C,False,1.0768335837689304e-05
C8-60167,15,3,12,540,599,10128,599,Medium Movement,0,0.5640188679245283,Medium Priority,151832,436,ZONE_B,True,0.005814901352352225
C8-60667,14,8,4,448,384,4981,384,Medium Movement,0,0.4666792452830188,Medium Priority,151833,281,ZONE_B,True,0.004824214455284808
C8-8217,1,1,1,1,11,191,11,Low Movement,0,0.0678679245283018,Low Priority,161833,9,ZONE_C,False,1.0768335837689304e-05
C8-9238,1,1,1,1,25,408,25,Low Movement,0,0.1023396226415094,Low Priority,161032,19,ZONE_C,False,1.0768335837689304e-05
C896917167,3,9,9,243,90,2752,90,Low Movement,0,0.2402641509433962,Low Priority,1532D2,90,ZONE_C,False,0.002616705608558501
C896917423,5,10,10,500,26,1776,26,Low Movement,0,0.1815094339622641,Low Priority,161222,21,ZONE_C,False,0.005384167918844652
C896917431,4,9,9,324,3257,232386,3257,High Movement,3,0.7445471698113207,Medium Priority,164923,3126,ZONE_B,True,0.003488940811411335
C896917449,4,9,9,324,3630,252371,3630,High Movement,3,0.751943396226415,Medium Priority,164822,3476,ZONE_B,True,0.003488940811411335
C8-977164,4,26,34,3536,83,4081,83,Low Movement,0,0.440566037735849,Medium Priority,1536D3,80,ZONE_B,True,0.038076835522069384
C8-977214,3,9,9,243,39,1428,39,Low Movement,0,0.1694716981132075,Low Priority,1534D3,39,ZONE_C,False,0.002616705608558501
C8-977205,4,9,9,324,40,612,40,Low Movement,0,0.1854716981132075,Low Priority,1536D4,40,ZONE_C,False,0.003488940811411335
C8-977206,4,9,9,324,28,420,28,Low Movement,0,0.1599811320754717,Low Priority,1536D2,28,ZONE_C,False,0.003488940811411335
C8-977207,4,9,9,324,66,918,66,Low Movement,0,0.224566037735849,Low Priority,1536C5,64,ZONE_C,False,0.003488940811411335
C8-977374,3,9,9,243,37,946,37,Low Movement,0,0.1649811320754717,Low Priority,1536D5,37,ZONE_C,False,0.002616705608558501
C8-977384,3,9,9,243,38,1140,38,Low Movement,0,0.1670943396226415,Low Priority,1534D5,37,ZONE_C,False,0.002616705608558501
C098815153,29,3,6,522,117,3075,117,Low Movement,0,0.311566037735849,Low Priority,391722,117,ZONE_C,False,0.005621071307273817
C098815178,29,4,8,928,130,3289,130,Low Movement,0,0.3855094339622641,Low Priority,391932,129,ZONE_C,False,0.009993015657375674
C098815186,29,3,6,522,83,2567,83,Low Movement,0,0.2782830188679245,Low Priority,391933,83,ZONE_C,False,0.005621071307273817
C098815194,29,4,8,928,81,1086,81,Low Movement,0,0.3391509433962264,Low Priority,391032,80,ZONE_C,False,0.009993015657375674
C098815236,29,4,7,812,81,1940,81,Low Movement,0,0.3197924528301886,Low Priority,392132,81,ZONE_C,False,0.008743888700203716
C098815244,29,4,7,812,120,3337,120,Low Movement,0,0.3591509433962264,Low Priority,392133,120,ZONE_C,False,0.008743888700203716
C098815293,28,7,11,2156,800,14590,800,High Movement,0,0.751867924528302,Medium Priority,391723,799,ZONE_B,True,0.023216532066058143
CM-111128,24,7,7,1176,5487,269298,5487,High Movement,3,0.8930754716981131,High Priority,242923,5477,ZONE_A,True,0.012663562945122622
CM-111142,31,15,10,4650,5124,102221,5124,High Movement,3,0.9694150943396226,High Priority,241422,5114,ZONE_A,True,0.05007276164525527
CM-111326,24,7,7,1176,5576,194314,5576,High Movement,3,0.8938679245283019,High Priority,243723,5550,ZONE_A,True,0.012663562945122622
CM-111340,8,33,40,10560,4443,76253,4443,High Movement,3,0.9791698113207548,High Priority,241622,4438,ZONE_A,True,0.11371362644599906
CM-111524,24,7,7,1176,4642,153359,4642,High Movement,3,0.8862075471698112,High Priority,243722,4640,ZONE_A,True,0.012663562945122622
CM-111548,31,15,10,4650,4439,77273,4439,High Movement,3,0.9633396226415094,High Priority,241822,4422,ZONE_A,True,0.05007276164525527
CM-111722,24,7,7,1176,5259,180134,5259,High Movement,3,0.8922830188679245,High Priority,243923,5254,ZONE_A,True,0.012663562945122622
CM-111746,31,15,10,4650,4989,86991,4989,High Movement,3,0.9680943396226416,High Priority,245122,3176,ZONE_A,True,0.05007276164525527
CM-111814,31,15,20,9300,3230,32959,3230,High Movement,1,0.9601132075471698,High Priority,245522,3215,ZONE_A,True,0.10014552329051055
CM-111821,31,15,20,9300,1847,13688,1847,High Movement,1,0.9132264150943395,High Priority,241222,1846,ZONE_A,True,0.10014552329051055
CM-111968,31,15,10,4650,35,472,35,Low Movement,0,0.3766603773584905,Low Priority,244922,35,ZONE_C,False,0.05007276164525527
CM-113122,31,15,20,9300,844,6092,844,High Movement,0,0.8058490566037735,High Priority,244722,844,ZONE_A,True,0.10014552329051055
CM-113146,24,7,7,1176,2951,45873,2951,High Movement,1,0.8626981132075471,High Priority,242522,2939,ZONE_A,True,0.012663562945122622
CM-1133,1,1,1,1,5152,145520,5152,High Movement,3,0.7184716981132075,Medium Priority,244522,5127,ZONE_B,True,1.0768335837689304e-05
CM-114778,23,7,7,1127,921,14958,921,High Movement,0,0.7190188679245282,Medium Priority,242922,919,ZONE_B,True,0.012135914489075847
CM-114785,30,15,10,4500,326,3152,326,Medium Movement,0,0.6220188679245282,Medium Priority,243123,326,ZONE_B,True,0.04845751126960187
CM-116925,31,15,20,9300,1592,11692,1592,High Movement,1,0.8997547169811321,High Priority,245523,1582,ZONE_A,True,0.10014552329051055
CM-117588,31,15,20,9300,1761,13274,1761,High Movement,1,0.908867924528302,High Priority,242523,1760,ZONE_A,True,0.10014552329051055
CM-117823,31,13,10,4030,821,5382,821,High Movement,0,0.7835283018867925,Medium Priority,241923,317,ZONE_B,True,0.0433963934258879
CM-117830,30,11,6,1980,1633,26565,1633,High Movement,1,0.850811320754717,High Priority,244322,923,ZONE_A,True,0.021321304958624825
CM-117847,24,7,6,1008,2453,34871,2453,High Movement,1,0.8288113207547169,High Priority,242322,2450,ZONE_A,True,0.01085448252439082
CM-117861,30,7,9,1890,1074,14961,1074,High Movement,1,0.7923207547169812,Medium Priority,242123,479,ZONE_B,True,0.020352154733232788
CM-117878,24,7,6,1008,1563,19903,1563,High Movement,1,0.7844339622641509,Medium Priority,242323,1563,ZONE_B,True,0.01085448252439082
CM-117809,32,12,9,3456,500,3168,500,Medium Movement,0,0.6910566037735848,Medium Priority,241522,499,ZONE_B,True,0.03721536865505424
CM-117915,29,11,6,1914,942,14729,942,High Movement,0,0.7727735849056603,Medium Priority,241323,568,ZONE_B,True,0.02061059479333733
CM-117922,24,7,6,1008,1970,28728,1970,High Movement,1,0.8082075471698112,High Priority,242324,1966,ZONE_A,True,0.01085448252439082
CM-117939,31,13,10,4030,700,4535,700,High Movement,0,0.7557924528301887,Medium Priority,241523,443,ZONE_B,True,0.0433963934258879
CM-117953,24,7,6,1008,1897,29092,1897,High Movement,1,0.8037169811320753,High Priority,243522,1897,ZONE_A,True,0.01085448252439082
CM-117960,29,8,9,2088,777,5560,777,High Movement,0,0.7446603773584906,Medium Priority,243322,773,ZONE_B,True,0.022484285229095267
CM-117908,30,7,9,1890,1673,27352,1673,High Movement,1,0.8506981132075472,High Priority,241322,1669,ZONE_A,True,0.020352154733232788
CM-117014,24,7,6,1008,2762,43133,2762,High Movement,1,0.8377924528301885,High Priority,243523,1620,ZONE_A,True,0.01085448252439082
CM-117021,32,8,14,3584,666,4705,666,High Movement,0,0.7420754716981132,Medium Priority,241723,286,ZONE_B,True,0.03859371564227847
CM-119445,31,10,20,6200,5,66,5,Low Movement,0,0.307377358490566,Low Priority,243523,5,ZONE_C,False,0.06676368219367369
CM-1257,1,1,1,1,939,15120,939,High Movement,0,0.5595849056603773,Medium Priority,243922,937,ZONE_B,True,1.0768335837689304e-05
